dateTimeStamp,TC_gaze,TC_exposure_only
2023-09-25 12:55:57,0,1
2023-09-25 12:55:58,0,1
2023-09-25 12:56:00,0,1
2023-09-25 12:56:02,0,1
2023-09-25 12:56:04,0,1
2023-09-25 12:56:06,0,1
2023-09-25 12:56:08,0,1
2023-09-25 12:56:10,0,1
2023-09-25 12:56:12,1,0
2023-09-25 12:56:14,1,0
2023-09-25 12:56:16,1,0
2023-09-25 12:56:18,1,0
2023-09-25 12:56:20,1,0
2023-09-25 12:56:22,1,0
2023-09-25 12:56:24,1,0
2023-09-25 12:56:26,1,0
2023-09-25 12:56:28,0,1
2023-09-25 12:56:30,1,0
2023-09-25 12:56:32,0,1
2023-09-25 12:56:34,1,0
2023-09-25 12:56:36,0,1
2023-09-25 12:56:38,0,1
2023-09-25 12:56:40,1,0
2023-09-25 12:56:42,0,1
2023-09-25 12:56:44,0,1
2023-09-25 12:56:46,0,1
2023-09-25 12:56:48,1,0
2023-09-25 12:56:50,0,1
2023-09-25 12:56:52,0,1
2023-09-25 12:56:54,0,1
2023-09-25 12:56:56,0,1
2023-09-25 12:56:58,0,1
2023-09-25 12:57:00,0,1
2023-09-25 12:57:02,0,1
2023-09-25 12:57:04,0,1
2023-09-25 12:57:06,0,1
2023-09-25 12:57:08,1,0
2023-09-25 12:57:10,1,0
2023-09-25 12:57:12,1,0
2023-09-25 12:57:14,1,0
2023-09-25 12:57:16,1,0
2023-09-25 12:57:18,0,1
2023-09-25 12:57:20,1,0
2023-09-25 12:57:22,1,0
2023-09-25 12:57:24,1,0
2023-09-25 12:57:26,1,0
2023-09-25 12:57:28,1,0
2023-09-25 12:57:30,1,0
2023-09-25 12:57:32,1,0
2023-09-25 12:57:34,1,0
2023-09-25 12:57:36,0,1
2023-09-25 12:57:38,0,1
2023-09-25 12:57:40,0,1
2023-09-25 12:57:42,0,1
2023-09-25 12:57:44,0,1
2023-09-25 12:57:46,0,1
2023-09-25 12:57:48,0,1
2023-09-25 12:57:50,0,1
2023-09-25 12:57:52,1,0
2023-09-25 12:57:54,0,1
2023-09-25 12:57:56,1,0
2023-09-25 12:57:58,0,1
2023-09-25 12:58:00,0,1
2023-09-25 12:58:02,0,1
2023-09-25 12:58:04,1,0
2023-09-25 12:58:06,1,0
2023-09-25 12:58:08,0,1
2023-09-25 12:58:10,0,1
2023-09-25 12:58:12,0,1
2023-09-25 12:58:14,0,1
2023-09-25 12:58:16,0,1
2023-09-25 12:58:18,0,1
2023-09-25 12:58:20,0,1
2023-09-25 12:58:22,0,1
2023-09-25 12:58:24,0,1
2023-09-25 12:58:26,0,1
2023-09-25 12:58:28,0,0
2023-09-25 12:58:29,0,0
2023-09-25 12:58:31,0,0
2023-09-25 12:58:33,0,0
2023-09-25 12:58:35,0,0
2023-09-25 12:58:37,0,0
2023-09-25 12:58:39,0,0
2023-09-25 12:58:41,0,0
2023-09-25 12:58:43,0,0
2023-09-25 12:58:45,0,0
2023-09-25 12:58:47,0,0
2023-09-25 12:58:49,0,0
2023-09-25 12:58:51,0,0
2023-09-25 12:58:53,0,0
2023-09-25 12:58:55,0,0
2023-09-25 12:58:57,0,0
2023-09-25 12:58:59,0,0
2023-09-25 12:59:01,0,0
2023-09-25 12:59:03,0,0
2023-09-25 12:59:05,0,0
2023-09-25 12:59:07,0,0
2023-09-25 12:59:09,0,0
2023-09-25 12:59:11,0,0
2023-09-25 12:59:13,0,0
2023-09-25 12:59:15,0,0
2023-09-25 12:59:17,0,0
2023-09-25 12:59:19,0,0
2023-09-25 12:59:21,0,0
2023-09-25 12:59:23,0,0
2023-09-25 12:59:25,0,0
2023-09-25 12:59:26,0,0
2023-09-25 12:59:28,0,0
2023-09-25 12:59:30,0,0
2023-09-25 12:59:32,0,0
2023-09-25 12:59:34,0,0
2023-09-25 12:59:36,0,0
2023-09-25 12:59:38,0,0
2023-09-25 12:59:40,0,0
2023-09-25 12:59:42,0,0
2023-09-25 12:59:44,0,0
2023-09-25 12:59:46,0,0
2023-09-25 12:59:48,0,0
2023-09-25 12:59:50,0,0
2023-09-25 12:59:52,0,0
2023-09-25 12:59:54,0,0
2023-09-25 12:59:56,0,0
2023-09-25 12:59:58,0,0
2023-09-25 13:00:00,0,0
2023-09-25 13:00:02,0,0
2023-09-25 13:00:04,0,0
2023-09-25 13:00:06,0,0
2023-09-25 13:00:08,0,0
2023-09-25 13:00:10,0,0
2023-09-25 13:00:12,0,0
2023-09-25 13:00:14,0,0
2023-09-25 13:00:16,0,0
2023-09-25 13:00:18,0,0
2023-09-25 13:00:20,0,0
2023-09-25 13:00:22,0,0
2023-09-25 13:00:24,0,0
2023-09-25 13:00:26,0,0
2023-09-25 13:00:28,0,0
2023-09-25 13:00:30,0,0
2023-09-25 13:00:32,0,0
2023-09-25 13:00:34,0,0
2023-09-25 13:00:36,0,0
2023-09-25 13:00:38,0,0
2023-09-25 13:00:40,0,0
2023-09-25 13:00:42,0,0
2023-09-25 13:00:44,0,0
2023-09-25 13:00:46,0,0
2023-09-25 13:00:48,0,0
2023-09-25 13:00:50,0,0
2023-09-25 13:00:52,0,0
2023-09-25 13:00:54,0,0
2023-09-25 13:00:56,0,0
2023-09-25 13:00:58,0,0
2023-09-25 13:01:00,0,0
2023-09-25 13:01:02,0,0
2023-09-25 13:01:04,0,0
2023-09-25 13:01:06,0,0
2023-09-25 13:01:08,0,0
2023-09-25 13:01:10,0,0
2023-09-25 13:01:12,0,0
2023-09-25 13:01:14,0,0
2023-09-25 13:01:16,0,0
2023-09-25 13:01:18,0,0
2023-09-25 13:01:20,0,0
2023-09-25 13:01:22,0,0
2023-09-25 13:01:24,0,0
2023-09-25 13:01:26,0,0
2023-09-25 13:01:28,0,0
2023-09-25 13:01:30,0,0
2023-09-25 13:01:32,0,0
2023-09-25 13:01:34,0,0
2023-09-25 13:01:36,0,0
2023-09-25 13:01:38,0,0
2023-09-25 13:01:40,0,0
2023-09-25 13:01:42,0,0
2023-09-25 13:01:43,0,0
2023-09-25 13:01:45,0,0
2023-09-25 13:01:47,0,0
2023-09-25 13:01:49,0,0
2023-09-25 13:01:51,0,0
2023-09-25 13:01:53,0,0
2023-09-25 13:01:55,0,0
2023-09-25 13:01:57,0,0
2023-09-25 13:01:59,0,0
2023-09-25 13:02:01,0,0
2023-09-25 13:02:03,0,0
2023-09-25 13:02:05,0,0
2023-09-25 13:02:07,0,0
2023-09-25 13:02:09,0,0
2023-09-25 13:02:11,0,0
2023-09-25 13:02:13,0,0
2023-09-25 13:02:15,0,0
2023-09-25 13:02:17,0,0
2023-09-25 13:02:19,1,0
2023-09-25 13:02:21,1,0
2023-09-25 13:02:23,1,0
2023-09-25 13:02:25,1,0
2023-09-25 13:02:27,0,1
2023-09-25 13:02:29,0,1
2023-09-25 13:02:31,0,1
2023-09-25 13:02:33,0,1
2023-09-25 13:02:35,0,1
2023-09-25 13:02:37,0,1
2023-09-25 13:02:39,0,1
2023-09-25 13:02:41,0,1
2023-09-25 13:02:43,0,1
2023-09-25 13:02:45,0,1
2023-09-25 13:02:47,1,0
2023-09-25 13:02:49,0,1
2023-09-25 13:02:51,0,1
2023-09-25 13:02:53,0,1
2023-09-25 13:02:54,0,1
2023-09-25 13:02:56,0,1
2023-09-25 13:02:58,0,1
2023-09-25 13:03:00,0,1
2023-09-25 13:03:02,0,1
2023-09-25 13:03:04,0,1
2023-09-25 13:03:06,0,1
2023-09-25 13:03:08,1,0
2023-09-25 13:03:10,0,1
2023-09-25 13:03:12,0,1
2023-09-25 13:03:14,1,0
2023-09-25 13:03:16,0,1
2023-09-25 13:03:18,1,0
2023-09-25 13:03:20,0,1
2023-09-25 13:03:22,0,1
2023-09-25 13:03:24,0,1
2023-09-25 13:03:26,1,0
2023-09-25 13:03:28,0,1
2023-09-25 13:03:30,1,0
2023-09-25 13:03:32,0,1
2023-09-25 13:03:34,0,1
2023-09-25 13:03:36,1,0
2023-09-25 13:03:38,0,1
2023-09-25 13:03:40,0,1
2023-09-25 13:03:42,0,1
2023-09-25 13:03:44,1,0
2023-09-25 13:03:46,0,1
2023-09-25 13:03:48,0,1
2023-09-25 13:03:50,0,1
2023-09-25 13:03:51,0,1
2023-09-25 13:03:53,0,1
2023-09-25 13:03:55,0,1
2023-09-25 13:03:57,1,0
2023-09-25 13:03:59,0,1
2023-09-25 13:04:01,0,1
2023-09-25 13:04:03,0,1
2023-09-25 13:04:05,1,0
2023-09-25 13:04:07,1,0
2023-09-25 13:04:09,1,0
2023-09-25 13:04:11,1,0
2023-09-25 13:04:13,1,0
2023-09-25 13:04:15,1,0
2023-09-25 13:04:17,0,1
2023-09-25 13:04:19,1,0
2023-09-25 13:04:21,1,0
2023-09-25 13:04:23,1,0
2023-09-25 13:04:25,1,0
2023-09-25 13:04:27,1,0
2023-09-25 13:04:29,0,1
2023-09-25 13:04:31,0,1
2023-09-25 13:04:33,1,0
2023-09-25 13:04:35,0,1
2023-09-25 13:04:37,1,0
2023-09-25 13:04:39,1,0
2023-09-25 13:04:41,1,0
2023-09-25 13:04:43,1,0
2023-09-25 13:04:45,1,0
2023-09-25 13:04:47,1,0
2023-09-25 13:04:48,1,0
2023-09-25 13:04:50,1,0
2023-09-25 13:04:52,1,0
2023-09-25 13:04:54,1,0
2023-09-25 13:04:56,0,1
2023-09-25 13:04:58,0,1
2023-09-25 13:05:00,0,1
2023-09-25 13:05:02,0,1
