dateTimeStamp,TC_gaze,TC_exposure_only
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 12:59,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:00,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:01,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,0
9/25/2023 13:02,1,0
9/25/2023 13:02,0,0
9/25/2023 13:02,1,0
9/25/2023 13:02,0,0
9/25/2023 13:02,1,0
9/25/2023 13:02,0,0
9/25/2023 13:02,1,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,1,0
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:02,0,1
9/25/2023 13:02,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,1,0
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,1,0
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,1,0
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,1,0
